school_user_id,institution_id,journey_id,journey_status,current_step,completed_steps_count,total_sessions,total_minutes_spent,school_user_gender,completed_steps,started_at,journey_last_activity,completed_at,journey_created_at,journey_updated_at,step_1_thread_id,step_1_answers_count,step_1_has_data,step_2_status,step_2_answered_count,step_2_top_3_profiles,step_2_scores_activities,step_2_has_data,step_3_answers_count,step_3_has_data,step_4_score_universidad,step_4_score_tecnico,step_4_score_trabajo_estudio,step_4_suggested_route,step_4_has_data,step_5_favorites_count,step_5_completed,step_6_completed,step_7_thread_id,step_7_completed,step_7_has_summary,step_8_route_prioritized,step_8_question_set,step_8_plan_a_completed,step_8_immediate_steps_completed,step_8_immediate_route_mode,step_8_alt_plans_completed,step_8_cv_completed,step_8_future_letter_completed,step_8_completed,active_sessions,finished_sessions,step_1_sessions,step_1_first_start,step_1_last_end,step_1_minutes,step_2_sessions,step_2_first_start,step_2_last_end,step_2_minutes,step_3_sessions,step_3_first_start,step_3_last_end,step_3_minutes,step_4_sessions,step_4_first_start,step_4_last_end,step_4_minutes,step_5_sessions,step_5_first_start,step_5_last_end,step_5_minutes,step_6_sessions,step_6_first_start,step_6_last_end,step_6_minutes,step_7_sessions,step_7_first_start,step_7_last_end,step_7_minutes,step_8_sessions,step_8_first_start,step_8_last_end,step_8_minutes
78079827,udocz_7586691,j_78079827,abandoned,1,0,3,100,M,[],2026-03-15 09:00:00,2026-04-20 15:30:00,,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_78079827,3,1,completed,8,AIE,{},1,1,1,60,63,91,trabajo_estudio,1,3,1,0,thr7_78079827,1,1,trabajo_estudio,set_A,1,0,universidad,0,1,1,0,0,3,0,2026-03-15 10:00:00,2026-04-20 14:00:00,3,0,2026-03-15 10:00:00,2026-04-20 14:00:00,28,2,2026-03-15 10:00:00,2026-04-20 14:00:00,11,0,2026-03-15 10:00:00,2026-04-20 14:00:00,14,3,2026-03-15 10:00:00,2026-04-20 14:00:00,7,2,2026-03-15 10:00:00,2026-04-20 14:00:00,4,0,2026-03-15 10:00:00,2026-04-20 14:00:00,20,3,2026-03-15 10:00:00,2026-04-20 14:00:00,25
44266803,udocz_7615568,j_44266803,completed,8,8,5,80,M,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_44266803,5,1,completed,47,SIA,{},1,3,1,52,60,77,trabajo_estudio,1,3,1,1,thr7_44266803,0,0,trabajo_estudio,set_B,0,0,universidad,1,1,1,0,0,5,1,2026-03-15 10:00:00,2026-04-20 14:00:00,5,3,2026-03-15 10:00:00,2026-04-20 14:00:00,12,0,2026-03-15 10:00:00,2026-04-20 14:00:00,28,0,2026-03-15 10:00:00,2026-04-20 14:00:00,1,0,2026-03-15 10:00:00,2026-04-20 14:00:00,3,0,2026-03-15 10:00:00,2026-04-20 14:00:00,6,3,2026-03-15 10:00:00,2026-04-20 14:00:00,14,0,2026-03-15 10:00:00,2026-04-20 14:00:00,18
67903950,udocz_7615568,j_67903950,abandoned,8,7,7,37,M,[],2026-03-15 09:00:00,2026-04-20 15:30:00,,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_67903950,0,0,completed,7,ICR,{},1,4,1,18,75,35,tecnico,1,3,1,0,thr7_67903950,1,1,tecnico,set_A,1,0,universidad,0,1,0,0,0,7,3,2026-03-15 10:00:00,2026-04-20 14:00:00,4,1,2026-03-15 10:00:00,2026-04-20 14:00:00,8,3,2026-03-15 10:00:00,2026-04-20 14:00:00,20,1,2026-03-15 10:00:00,2026-04-20 14:00:00,16,0,2026-03-15 10:00:00,2026-04-20 14:00:00,26,0,2026-03-15 10:00:00,2026-04-20 14:00:00,18,2,2026-03-15 10:00:00,2026-04-20 14:00:00,3,2,2026-03-15 10:00:00,2026-04-20 14:00:00,7
94531171,udocz_7615568,j_94531171,active,3,2,5,30,M,"[1,2]",2026-03-15 09:00:00,2026-04-20 15:30:00,,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_94531171,2,1,completed,47,ACE,{},1,0,0,90,49,63,universidad,1,5,1,1,thr7_94531171,0,0,universidad,set_B,1,0,universidad,0,1,0,0,0,5,0,2026-03-15 10:00:00,2026-04-20 14:00:00,6,2,2026-03-15 10:00:00,2026-04-20 14:00:00,5,1,2026-03-15 10:00:00,2026-04-20 14:00:00,29,3,2026-03-15 10:00:00,2026-04-20 14:00:00,19,2,2026-03-15 10:00:00,2026-04-20 14:00:00,26,1,2026-03-15 10:00:00,2026-04-20 14:00:00,26,1,2026-03-15 10:00:00,2026-04-20 14:00:00,26,0,2026-03-15 10:00:00,2026-04-20 14:00:00,0
61035905,udocz_7615568,j_61035905,completed,8,8,6,29,M,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_61035905,5,1,completed,48,ESI,{},1,0,0,72,16,66,universidad,1,3,1,1,thr7_61035905,1,1,universidad,set_B,1,1,universidad,1,1,0,0,0,6,1,2026-03-15 10:00:00,2026-04-20 14:00:00,18,2,2026-03-15 10:00:00,2026-04-20 14:00:00,28,3,2026-03-15 10:00:00,2026-04-20 14:00:00,7,0,2026-03-15 10:00:00,2026-04-20 14:00:00,13,2,2026-03-15 10:00:00,2026-04-20 14:00:00,15,2,2026-03-15 10:00:00,2026-04-20 14:00:00,27,1,2026-03-15 10:00:00,2026-04-20 14:00:00,24,3,2026-03-15 10:00:00,2026-04-20 14:00:00,28
67795562,udocz_7615568,j_67795562,completed,8,8,5,22,F,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_67795562,3,1,completed,10,RIA,{},1,1,1,19,28,3,tecnico,1,0,0,0,thr7_67795562,0,0,tecnico,set_B,1,1,universidad,0,1,0,0,0,5,1,2026-03-15 10:00:00,2026-04-20 14:00:00,25,2,2026-03-15 10:00:00,2026-04-20 14:00:00,18,0,2026-03-15 10:00:00,2026-04-20 14:00:00,8,3,2026-03-15 10:00:00,2026-04-20 14:00:00,17,1,2026-03-15 10:00:00,2026-04-20 14:00:00,29,0,2026-03-15 10:00:00,2026-04-20 14:00:00,14,3,2026-03-15 10:00:00,2026-04-20 14:00:00,21,0,2026-03-15 10:00:00,2026-04-20 14:00:00,27
30491363,udocz_7615568,j_30491363,active,1,0,3,40,M,[],2026-03-15 09:00:00,2026-04-20 15:30:00,,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_30491363,3,1,completed,37,RAS,{},1,6,1,52,55,89,trabajo_estudio,1,1,1,1,thr7_30491363,1,1,trabajo_estudio,set_B,0,0,universidad,1,0,0,0,0,3,1,2026-03-15 10:00:00,2026-04-20 14:00:00,16,0,2026-03-15 10:00:00,2026-04-20 14:00:00,13,3,2026-03-15 10:00:00,2026-04-20 14:00:00,1,1,2026-03-15 10:00:00,2026-04-20 14:00:00,21,0,2026-03-15 10:00:00,2026-04-20 14:00:00,16,2,2026-03-15 10:00:00,2026-04-20 14:00:00,13,0,2026-03-15 10:00:00,2026-04-20 14:00:00,7,0,2026-03-15 10:00:00,2026-04-20 14:00:00,21
65112045,udocz_7615568,j_65112045,active,7,6,2,5,F,[],2026-03-15 09:00:00,2026-04-20 15:30:00,,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_65112045,0,0,completed,20,ISC,{},1,1,1,62,93,69,tecnico,1,4,1,0,thr7_65112045,1,1,tecnico,set_B,0,1,universidad,1,1,1,0,0,2,2,2026-03-15 10:00:00,2026-04-20 14:00:00,12,0,2026-03-15 10:00:00,2026-04-20 14:00:00,23,1,2026-03-15 10:00:00,2026-04-20 14:00:00,5,0,2026-03-15 10:00:00,2026-04-20 14:00:00,0,0,2026-03-15 10:00:00,2026-04-20 14:00:00,28,3,2026-03-15 10:00:00,2026-04-20 14:00:00,4,2,2026-03-15 10:00:00,2026-04-20 14:00:00,20,0,2026-03-15 10:00:00,2026-04-20 14:00:00,3
15842891,udocz_7615568,j_15842891,completed,8,8,8,84,F,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_15842891,2,1,completed,12,REC,{},1,7,1,33,87,87,tecnico,1,1,1,1,thr7_15842891,1,1,tecnico,set_B,0,1,universidad,0,0,0,0,0,8,0,2026-03-15 10:00:00,2026-04-20 14:00:00,9,2,2026-03-15 10:00:00,2026-04-20 14:00:00,2,0,2026-03-15 10:00:00,2026-04-20 14:00:00,7,2,2026-03-15 10:00:00,2026-04-20 14:00:00,22,2,2026-03-15 10:00:00,2026-04-20 14:00:00,23,2,2026-03-15 10:00:00,2026-04-20 14:00:00,19,3,2026-03-15 10:00:00,2026-04-20 14:00:00,25,1,2026-03-15 10:00:00,2026-04-20 14:00:00,27
71625892,udocz_7615568,j_71625892,completed,8,8,6,53,F,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_71625892,1,1,completed,51,AIE,{},1,2,1,19,78,58,tecnico,1,5,1,0,thr7_71625892,1,1,tecnico,set_B,0,1,universidad,0,0,1,0,0,6,2,2026-03-15 10:00:00,2026-04-20 14:00:00,16,1,2026-03-15 10:00:00,2026-04-20 14:00:00,9,2,2026-03-15 10:00:00,2026-04-20 14:00:00,15,1,2026-03-15 10:00:00,2026-04-20 14:00:00,6,3,2026-03-15 10:00:00,2026-04-20 14:00:00,25,3,2026-03-15 10:00:00,2026-04-20 14:00:00,20,3,2026-03-15 10:00:00,2026-04-20 14:00:00,10,1,2026-03-15 10:00:00,2026-04-20 14:00:00,0
17358072,udocz_7615568,j_17358072,completed,8,8,4,69,F,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_17358072,1,1,completed,38,SIA,{},1,9,1,33,38,14,tecnico,1,4,1,1,thr7_17358072,1,1,tecnico,set_A,1,1,universidad,1,0,0,0,0,4,3,2026-03-15 10:00:00,2026-04-20 14:00:00,26,1,2026-03-15 10:00:00,2026-04-20 14:00:00,13,1,2026-03-15 10:00:00,2026-04-20 14:00:00,27,3,2026-03-15 10:00:00,2026-04-20 14:00:00,13,0,2026-03-15 10:00:00,2026-04-20 14:00:00,15,1,2026-03-15 10:00:00,2026-04-20 14:00:00,19,2,2026-03-15 10:00:00,2026-04-20 14:00:00,28,3,2026-03-15 10:00:00,2026-04-20 14:00:00,29
53531008,udocz_7615568,j_53531008,completed,8,8,5,54,M,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_53531008,2,1,completed,49,ICR,{},1,9,1,14,5,95,trabajo_estudio,1,4,1,1,thr7_53531008,0,0,trabajo_estudio,set_A,0,1,universidad,1,0,0,0,0,5,2,2026-03-15 10:00:00,2026-04-20 14:00:00,25,0,2026-03-15 10:00:00,2026-04-20 14:00:00,23,0,2026-03-15 10:00:00,2026-04-20 14:00:00,10,3,2026-03-15 10:00:00,2026-04-20 14:00:00,21,2,2026-03-15 10:00:00,2026-04-20 14:00:00,10,1,2026-03-15 10:00:00,2026-04-20 14:00:00,19,1,2026-03-15 10:00:00,2026-04-20 14:00:00,0,2,2026-03-15 10:00:00,2026-04-20 14:00:00,28
50956471,udocz_7615568,j_50956471,completed,8,8,3,58,F,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_50956471,2,1,completed,20,ACE,{},1,7,1,55,39,97,trabajo_estudio,1,2,1,1,thr7_50956471,1,1,trabajo_estudio,set_B,1,0,universidad,0,1,0,0,0,3,0,2026-03-15 10:00:00,2026-04-20 14:00:00,2,2,2026-03-15 10:00:00,2026-04-20 14:00:00,3,2,2026-03-15 10:00:00,2026-04-20 14:00:00,14,1,2026-03-15 10:00:00,2026-04-20 14:00:00,17,2,2026-03-15 10:00:00,2026-04-20 14:00:00,22,0,2026-03-15 10:00:00,2026-04-20 14:00:00,23,3,2026-03-15 10:00:00,2026-04-20 14:00:00,2,2,2026-03-15 10:00:00,2026-04-20 14:00:00,23
12073704,udocz_7615568,j_12073704,active,3,2,6,19,F,"[1,2]",2026-03-15 09:00:00,2026-04-20 15:30:00,,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_12073704,2,1,completed,21,ESI,{},1,6,1,92,74,80,universidad,1,6,1,1,thr7_12073704,1,1,universidad,set_B,1,0,universidad,0,0,0,0,0,6,2,2026-03-15 10:00:00,2026-04-20 14:00:00,8,2,2026-03-15 10:00:00,2026-04-20 14:00:00,5,0,2026-03-15 10:00:00,2026-04-20 14:00:00,25,1,2026-03-15 10:00:00,2026-04-20 14:00:00,8,1,2026-03-15 10:00:00,2026-04-20 14:00:00,4,3,2026-03-15 10:00:00,2026-04-20 14:00:00,14,2,2026-03-15 10:00:00,2026-04-20 14:00:00,16,3,2026-03-15 10:00:00,2026-04-20 14:00:00,1
99467561,udocz_7615568,j_99467561,abandoned,8,7,4,46,F,[],2026-03-15 09:00:00,2026-04-20 15:30:00,,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_99467561,0,0,completed,26,RIA,{},1,9,1,23,81,84,trabajo_estudio,1,3,1,0,thr7_99467561,1,1,trabajo_estudio,set_A,0,0,universidad,1,0,1,0,0,4,0,2026-03-15 10:00:00,2026-04-20 14:00:00,24,3,2026-03-15 10:00:00,2026-04-20 14:00:00,22,1,2026-03-15 10:00:00,2026-04-20 14:00:00,0,3,2026-03-15 10:00:00,2026-04-20 14:00:00,19,1,2026-03-15 10:00:00,2026-04-20 14:00:00,14,3,2026-03-15 10:00:00,2026-04-20 14:00:00,18,1,2026-03-15 10:00:00,2026-04-20 14:00:00,20,2,2026-03-15 10:00:00,2026-04-20 14:00:00,12
84698392,udocz_7615568,j_84698392,abandoned,3,2,7,77,M,"[1,2]",2026-03-15 09:00:00,2026-04-20 15:30:00,,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_84698392,2,1,completed,19,RAS,{},1,9,1,96,43,35,universidad,1,7,1,1,thr7_84698392,0,0,universidad,set_A,1,0,universidad,1,1,1,1,0,7,2,2026-03-15 10:00:00,2026-04-20 14:00:00,9,3,2026-03-15 10:00:00,2026-04-20 14:00:00,11,3,2026-03-15 10:00:00,2026-04-20 14:00:00,28,2,2026-03-15 10:00:00,2026-04-20 14:00:00,10,2,2026-03-15 10:00:00,2026-04-20 14:00:00,22,3,2026-03-15 10:00:00,2026-04-20 14:00:00,3,3,2026-03-15 10:00:00,2026-04-20 14:00:00,14,0,2026-03-15 10:00:00,2026-04-20 14:00:00,8
89660215,udocz_7615568,j_89660215,active,8,7,1,41,M,[],2026-03-15 09:00:00,2026-04-20 15:30:00,,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_89660215,2,1,completed,51,ISC,{},1,2,1,71,17,20,universidad,1,0,0,1,thr7_89660215,1,1,universidad,set_A,1,1,universidad,0,1,1,0,0,1,1,2026-03-15 10:00:00,2026-04-20 14:00:00,17,3,2026-03-15 10:00:00,2026-04-20 14:00:00,12,3,2026-03-15 10:00:00,2026-04-20 14:00:00,14,3,2026-03-15 10:00:00,2026-04-20 14:00:00,21,2,2026-03-15 10:00:00,2026-04-20 14:00:00,15,1,2026-03-15 10:00:00,2026-04-20 14:00:00,19,0,2026-03-15 10:00:00,2026-04-20 14:00:00,25,2,2026-03-15 10:00:00,2026-04-20 14:00:00,16
10658482,udocz_7615568,j_10658482,completed,8,8,4,18,M,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_10658482,1,1,completed,52,REC,{},1,3,1,23,59,43,tecnico,1,1,1,0,thr7_10658482,1,1,tecnico,set_B,1,0,universidad,1,0,0,0,0,4,3,2026-03-15 10:00:00,2026-04-20 14:00:00,28,0,2026-03-15 10:00:00,2026-04-20 14:00:00,4,1,2026-03-15 10:00:00,2026-04-20 14:00:00,8,1,2026-03-15 10:00:00,2026-04-20 14:00:00,8,1,2026-03-15 10:00:00,2026-04-20 14:00:00,12,2,2026-03-15 10:00:00,2026-04-20 14:00:00,0,0,2026-03-15 10:00:00,2026-04-20 14:00:00,7,2,2026-03-15 10:00:00,2026-04-20 14:00:00,25
26118708,udocz_7615568,j_26118708,active,2,1,7,62,F,[],2026-03-15 09:00:00,2026-04-20 15:30:00,,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_26118708,0,0,completed,58,AIE,{},1,8,1,87,87,94,trabajo_estudio,1,6,1,1,thr7_26118708,1,1,trabajo_estudio,set_B,0,1,universidad,0,1,0,0,0,7,3,2026-03-15 10:00:00,2026-04-20 14:00:00,17,1,2026-03-15 10:00:00,2026-04-20 14:00:00,29,0,2026-03-15 10:00:00,2026-04-20 14:00:00,14,1,2026-03-15 10:00:00,2026-04-20 14:00:00,22,1,2026-03-15 10:00:00,2026-04-20 14:00:00,4,1,2026-03-15 10:00:00,2026-04-20 14:00:00,24,3,2026-03-15 10:00:00,2026-04-20 14:00:00,14,0,2026-03-15 10:00:00,2026-04-20 14:00:00,23
56518349,udocz_7615568,j_56518349,completed,8,8,4,78,M,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_56518349,5,1,in_progress,9,SIA,{},1,4,1,29,37,19,tecnico,1,7,1,1,thr7_56518349,1,1,tecnico,set_A,1,1,universidad,0,1,0,0,0,4,2,2026-03-15 10:00:00,2026-04-20 14:00:00,18,2,2026-03-15 10:00:00,2026-04-20 14:00:00,11,0,2026-03-15 10:00:00,2026-04-20 14:00:00,17,3,2026-03-15 10:00:00,2026-04-20 14:00:00,6,1,2026-03-15 10:00:00,2026-04-20 14:00:00,17,3,2026-03-15 10:00:00,2026-04-20 14:00:00,3,0,2026-03-15 10:00:00,2026-04-20 14:00:00,2,3,2026-03-15 10:00:00,2026-04-20 14:00:00,28
21764767,udocz_7615568,j_21764767,abandoned,6,5,3,5,M,[],2026-03-15 09:00:00,2026-04-20 15:30:00,,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_21764767,1,1,completed,20,ICR,{},1,1,1,62,91,28,tecnico,1,0,0,0,thr7_21764767,0,0,tecnico,set_B,1,0,universidad,0,0,0,0,0,3,0,2026-03-15 10:00:00,2026-04-20 14:00:00,10,1,2026-03-15 10:00:00,2026-04-20 14:00:00,14,3,2026-03-15 10:00:00,2026-04-20 14:00:00,6,0,2026-03-15 10:00:00,2026-04-20 14:00:00,10,1,2026-03-15 10:00:00,2026-04-20 14:00:00,3,2,2026-03-15 10:00:00,2026-04-20 14:00:00,29,3,2026-03-15 10:00:00,2026-04-20 14:00:00,8,2,2026-03-15 10:00:00,2026-04-20 14:00:00,26
99365549,udocz_7615568,j_99365549,completed,8,8,1,80,F,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_99365549,5,1,completed,54,ACE,{},1,0,0,35,26,60,trabajo_estudio,1,1,1,0,thr7_99365549,1,1,trabajo_estudio,set_B,1,1,universidad,0,1,0,0,0,1,3,2026-03-15 10:00:00,2026-04-20 14:00:00,5,0,2026-03-15 10:00:00,2026-04-20 14:00:00,2,2,2026-03-15 10:00:00,2026-04-20 14:00:00,28,1,2026-03-15 10:00:00,2026-04-20 14:00:00,16,1,2026-03-15 10:00:00,2026-04-20 14:00:00,7,3,2026-03-15 10:00:00,2026-04-20 14:00:00,23,2,2026-03-15 10:00:00,2026-04-20 14:00:00,29,2,2026-03-15 10:00:00,2026-04-20 14:00:00,1
84343342,udocz_7615568,j_84343342,completed,8,8,6,77,M,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_84343342,2,1,completed,9,ESI,{},1,2,1,65,43,99,trabajo_estudio,1,1,1,0,thr7_84343342,0,0,trabajo_estudio,set_A,1,1,universidad,1,1,0,0,0,6,2,2026-03-15 10:00:00,2026-04-20 14:00:00,19,2,2026-03-15 10:00:00,2026-04-20 14:00:00,28,1,2026-03-15 10:00:00,2026-04-20 14:00:00,15,1,2026-03-15 10:00:00,2026-04-20 14:00:00,3,1,2026-03-15 10:00:00,2026-04-20 14:00:00,19,3,2026-03-15 10:00:00,2026-04-20 14:00:00,14,3,2026-03-15 10:00:00,2026-04-20 14:00:00,11,3,2026-03-15 10:00:00,2026-04-20 14:00:00,25
76382947,udocz_7615568,j_76382947,completed,8,8,8,62,M,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_76382947,1,1,completed,47,RIA,{},1,1,1,8,62,34,tecnico,1,2,1,1,thr7_76382947,1,1,tecnico,set_A,0,1,universidad,1,1,0,0,0,8,1,2026-03-15 10:00:00,2026-04-20 14:00:00,25,0,2026-03-15 10:00:00,2026-04-20 14:00:00,1,1,2026-03-15 10:00:00,2026-04-20 14:00:00,20,0,2026-03-15 10:00:00,2026-04-20 14:00:00,11,1,2026-03-15 10:00:00,2026-04-20 14:00:00,28,1,2026-03-15 10:00:00,2026-04-20 14:00:00,16,1,2026-03-15 10:00:00,2026-04-20 14:00:00,10,1,2026-03-15 10:00:00,2026-04-20 14:00:00,27
99077397,udocz_7615568,j_99077397,completed,8,8,3,73,F,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_99077397,2,1,completed,42,RAS,{},1,2,1,32,23,78,trabajo_estudio,1,2,1,1,thr7_99077397,1,1,trabajo_estudio,set_B,0,1,universidad,1,0,1,0,0,3,0,2026-03-15 10:00:00,2026-04-20 14:00:00,14,3,2026-03-15 10:00:00,2026-04-20 14:00:00,29,2,2026-03-15 10:00:00,2026-04-20 14:00:00,25,3,2026-03-15 10:00:00,2026-04-20 14:00:00,5,0,2026-03-15 10:00:00,2026-04-20 14:00:00,27,2,2026-03-15 10:00:00,2026-04-20 14:00:00,2,1,2026-03-15 10:00:00,2026-04-20 14:00:00,1,0,2026-03-15 10:00:00,2026-04-20 14:00:00,26
44755428,udocz_7615568,j_44755428,abandoned,8,7,1,88,M,[],2026-03-15 09:00:00,2026-04-20 15:30:00,,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_44755428,0,0,completed,14,ISC,{},1,4,1,28,45,12,tecnico,1,7,1,1,thr7_44755428,1,1,tecnico,set_B,1,0,universidad,0,1,0,0,0,1,2,2026-03-15 10:00:00,2026-04-20 14:00:00,21,2,2026-03-15 10:00:00,2026-04-20 14:00:00,19,2,2026-03-15 10:00:00,2026-04-20 14:00:00,5,1,2026-03-15 10:00:00,2026-04-20 14:00:00,28,1,2026-03-15 10:00:00,2026-04-20 14:00:00,18,3,2026-03-15 10:00:00,2026-04-20 14:00:00,27,2,2026-03-15 10:00:00,2026-04-20 14:00:00,24,1,2026-03-15 10:00:00,2026-04-20 14:00:00,20
37670623,udocz_7615568,j_37670623,completed,8,8,4,45,F,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_37670623,2,1,completed,8,REC,{},1,4,1,69,52,87,trabajo_estudio,1,2,1,0,thr7_37670623,0,0,trabajo_estudio,set_A,0,0,universidad,0,1,1,0,0,4,3,2026-03-15 10:00:00,2026-04-20 14:00:00,11,3,2026-03-15 10:00:00,2026-04-20 14:00:00,3,2,2026-03-15 10:00:00,2026-04-20 14:00:00,19,1,2026-03-15 10:00:00,2026-04-20 14:00:00,27,2,2026-03-15 10:00:00,2026-04-20 14:00:00,26,1,2026-03-15 10:00:00,2026-04-20 14:00:00,19,2,2026-03-15 10:00:00,2026-04-20 14:00:00,26,2,2026-03-15 10:00:00,2026-04-20 14:00:00,0
78689547,udocz_7615568,j_78689547,active,1,0,8,88,M,[],2026-03-15 09:00:00,2026-04-20 15:30:00,,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_78689547,2,1,completed,53,AIE,{},1,0,0,54,65,74,trabajo_estudio,1,0,0,0,thr7_78689547,1,1,trabajo_estudio,set_B,0,0,universidad,0,1,0,0,0,8,0,2026-03-15 10:00:00,2026-04-20 14:00:00,21,0,2026-03-15 10:00:00,2026-04-20 14:00:00,8,0,2026-03-15 10:00:00,2026-04-20 14:00:00,8,3,2026-03-15 10:00:00,2026-04-20 14:00:00,25,2,2026-03-15 10:00:00,2026-04-20 14:00:00,14,2,2026-03-15 10:00:00,2026-04-20 14:00:00,4,3,2026-03-15 10:00:00,2026-04-20 14:00:00,28,0,2026-03-15 10:00:00,2026-04-20 14:00:00,2
24445920,udocz_7615568,j_24445920,completed,8,8,5,36,F,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_24445920,5,1,completed,17,SIA,{},1,2,1,51,84,17,tecnico,1,1,1,0,thr7_24445920,1,1,tecnico,set_A,1,1,universidad,0,0,1,0,0,5,1,2026-03-15 10:00:00,2026-04-20 14:00:00,17,1,2026-03-15 10:00:00,2026-04-20 14:00:00,13,1,2026-03-15 10:00:00,2026-04-20 14:00:00,29,3,2026-03-15 10:00:00,2026-04-20 14:00:00,22,1,2026-03-15 10:00:00,2026-04-20 14:00:00,24,1,2026-03-15 10:00:00,2026-04-20 14:00:00,26,0,2026-03-15 10:00:00,2026-04-20 14:00:00,21,1,2026-03-15 10:00:00,2026-04-20 14:00:00,19
98442082,udocz_7615568,j_98442082,abandoned,8,7,8,58,M,[],2026-03-15 09:00:00,2026-04-20 15:30:00,,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_98442082,4,1,completed,45,ICR,{},1,9,1,65,94,36,tecnico,1,2,1,1,thr7_98442082,1,1,tecnico,set_B,1,1,universidad,1,0,1,0,0,8,3,2026-03-15 10:00:00,2026-04-20 14:00:00,11,0,2026-03-15 10:00:00,2026-04-20 14:00:00,12,2,2026-03-15 10:00:00,2026-04-20 14:00:00,28,3,2026-03-15 10:00:00,2026-04-20 14:00:00,11,2,2026-03-15 10:00:00,2026-04-20 14:00:00,12,2,2026-03-15 10:00:00,2026-04-20 14:00:00,21,0,2026-03-15 10:00:00,2026-04-20 14:00:00,8,3,2026-03-15 10:00:00,2026-04-20 14:00:00,13
