user_id,conversation_id,step,message_id,message_type,is_student,message_text,msg_length,ts_created,date_created
80194677,vconv_80194677_2,Step 1 - Autoconocimiento,vmsg_80194677_0004,ai,0,Cuentame cuales son tus intereses.,34,2026-04-22 18:50:07,
80283507,vconv_80283507_1,Step 8 - Plan de accion,vmsg_80283507_0001,student,1,me gusta la matematica,22,2026-05-07 08:04:09,
80283507,vconv_80283507_1,Step 5 - Otro,vmsg_80283507_0002,ai,0,Que materias te gustan mas?,27,2026-04-08 08:26:28,
80283507,vconv_80283507_1,Step 8 - Plan de accion,vmsg_80283507_0003,student,1,no estoy seguro de mi futuro,28,2026-03-29 08:34:45,
80283507,vconv_80283507_2,Step 3 - Otro,vmsg_80283507_0004,ai,0,Has considerado opciones como ingenieria industrial?,52,2026-05-08 16:54:36,
80283507,vconv_80283507_2,Step 4 - Otro,vmsg_80283507_0005,student,1,ayudame a decidir,17,2026-03-24 10:45:36,
80535791,vconv_80535791_1,Step 3 - Otro,vmsg_80535791_0001,student,1,mi familia quiere que estudie medicina,38,2026-04-01 08:07:22,
80535791,vconv_80535791_1,Step 2 - Otro,vmsg_80535791_0002,ai,0,"El arte tambien es una opcion: diseno grafico, arquitectura.",60,2026-04-24 14:18:27,
80535791,vconv_80535791_1,Step 2 - Otro,vmsg_80535791_0003,student,1,no se cuanto cuesta una carrera,31,2026-03-24 08:41:05,
80535791,vconv_80535791_2,Step 8 - Plan de accion,vmsg_80535791_0004,ai,0,La transicion a la universidad puede ser desafiante pero hay apoyo.,67,2026-05-08 10:19:12,
80836238,vconv_80836238_1,Step 6 - Otro,vmsg_80836238_0001,student,1,no se que estudiar,18,2026-05-02 13:20:41,
80836238,vconv_80836238_1,Step 8 - Plan de accion,vmsg_80836238_0002,ai,0,"Las matematicas se usan en muchas carreras: ingenieria, economia, fisica.",73,2026-03-31 13:59:28,
80836238,vconv_80836238_1,Step 6 - Otro,vmsg_80836238_0003,student,1,quiero ser ingeniero,20,2026-04-13 15:13:00,
80836238,vconv_80836238_2,Step 1 - Autoconocimiento,vmsg_80836238_0004,ai,0,Existen carreras tecnicas mas cortas que duran 3 anos.,54,2026-05-10 10:24:58,
81035827,vconv_81035827_1,Step 5 - Otro,vmsg_81035827_0001,student,1,que carreras hay?,17,2026-05-08 11:59:42,
81035827,vconv_81035827_1,Step 4 - Otro,vmsg_81035827_0002,ai,0,Es normal tener dudas. Vamos paso a paso.,41,2026-04-23 11:24:04,
81035827,vconv_81035827_1,Step 1 - Autoconocimiento,vmsg_81035827_0003,student,1,mi familia quiere que estudie medicina,38,2026-04-29 08:35:42,
81035827,vconv_81035827_2,Step 2 - Otro,vmsg_81035827_0004,ai,0,"El arte tambien es una opcion: diseno grafico, arquitectura.",60,2026-03-31 18:58:45,
81035827,vconv_81035827_2,Step 5 - Otro,vmsg_81035827_0005,student,1,no se cuanto cuesta una carrera,31,2026-04-07 13:52:21,
81035827,vconv_81035827_2,Step 5 - Otro,vmsg_81035827_0006,ai,0,La transicion a la universidad puede ser desafiante pero hay apoyo.,67,2026-03-30 11:55:20,
81035827,vconv_81035827_3,Step 6 - Otro,vmsg_81035827_0007,student,1,no se que estudiar,18,2026-04-26 19:51:54,
81035827,vconv_81035827_3,Step 5 - Otro,vmsg_81035827_0008,ai,0,"Las matematicas se usan en muchas carreras: ingenieria, economia, fisica.",73,2026-04-26 19:32:14,
81061334,vconv_81061334_1,Step 3 - Otro,vmsg_81061334_0001,student,1,quiero ser ingeniero,20,2026-04-17 12:27:36,
81061334,vconv_81061334_1,Step 5 - Otro,vmsg_81061334_0002,ai,0,Existen carreras tecnicas mas cortas que duran 3 anos.,54,2026-04-26 13:55:49,
81061334,vconv_81061334_1,Step 7 - Decision familiar,vmsg_81061334_0003,student,1,que carreras hay?,17,2026-04-08 12:07:06,
81061334,vconv_81061334_2,Step 4 - Otro,vmsg_81061334_0004,ai,0,Es normal tener dudas. Vamos paso a paso.,41,2026-04-03 15:23:29,
81061334,vconv_81061334_2,Step 3 - Otro,vmsg_81061334_0005,student,1,mi familia quiere que estudie medicina,38,2026-04-26 12:28:26,
81061334,vconv_81061334_2,Step 7 - Decision familiar,vmsg_81061334_0006,ai,0,"El arte tambien es una opcion: diseno grafico, arquitectura.",60,2026-04-29 15:50:25,
81061334,vconv_81061334_3,Step 4 - Otro,vmsg_81061334_0007,student,1,no se cuanto cuesta una carrera,31,2026-04-20 12:13:19,
81061334,vconv_81061334_3,Step 6 - Otro,vmsg_81061334_0008,ai,0,La transicion a la universidad puede ser desafiante pero hay apoyo.,67,2026-03-29 17:03:45,
81105923,vconv_81105923_1,Step 3 - Otro,vmsg_81105923_0001,student,1,no se que estudiar,18,2026-05-04 16:58:22,
81105923,vconv_81105923_1,Step 4 - Otro,vmsg_81105923_0002,ai,0,"Las matematicas se usan en muchas carreras: ingenieria, economia, fisica.",73,2026-05-11 13:23:43,
81105923,vconv_81105923_1,Step 4 - Otro,vmsg_81105923_0003,student,1,quiero ser ingeniero,20,2026-04-02 12:26:56,
81105923,vconv_81105923_2,Step 3 - Otro,vmsg_81105923_0004,ai,0,Existen carreras tecnicas mas cortas que duran 3 anos.,54,2026-04-21 09:02:52,
81105923,vconv_81105923_2,Step 4 - Otro,vmsg_81105923_0005,student,1,que carreras hay?,17,2026-04-17 08:40:24,
81105923,vconv_81105923_2,Step 7 - Decision familiar,vmsg_81105923_0006,ai,0,Es normal tener dudas. Vamos paso a paso.,41,2026-04-29 09:21:34,
81105923,vconv_81105923_3,Step 1 - Autoconocimiento,vmsg_81105923_0007,student,1,mi familia quiere que estudie medicina,38,2026-04-20 09:38:13,
81105923,vconv_81105923_3,Step 2 - Otro,vmsg_81105923_0008,ai,0,"El arte tambien es una opcion: diseno grafico, arquitectura.",60,2026-05-04 09:56:45,
81131166,vconv_81131166_1,Step 6 - Otro,vmsg_81131166_0001,student,1,no se cuanto cuesta una carrera,31,2026-04-28 11:30:51,
81131166,vconv_81131166_1,Step 8 - Plan de accion,vmsg_81131166_0002,ai,0,La transicion a la universidad puede ser desafiante pero hay apoyo.,67,2026-04-16 09:57:15,
81131166,vconv_81131166_1,Step 4 - Otro,vmsg_81131166_0003,student,1,no se que estudiar,18,2026-04-01 19:07:06,
81131166,vconv_81131166_2,Step 7 - Decision familiar,vmsg_81131166_0004,ai,0,"Las matematicas se usan en muchas carreras: ingenieria, economia, fisica.",73,2026-05-09 10:14:27,
81131166,vconv_81131166_2,Step 7 - Decision familiar,vmsg_81131166_0005,student,1,quiero ser ingeniero,20,2026-04-18 15:02:18,
81131166,vconv_81131166_2,Step 8 - Plan de accion,vmsg_81131166_0006,ai,0,Existen carreras tecnicas mas cortas que duran 3 anos.,54,2026-04-23 10:22:54,
81173914,vconv_81173914_1,Step 8 - Plan de accion,vmsg_81173914_0001,student,1,que carreras hay?,17,2026-04-11 09:59:13,
81173914,vconv_81173914_1,Step 1 - Autoconocimiento,vmsg_81173914_0002,ai,0,Es normal tener dudas. Vamos paso a paso.,41,2026-04-18 14:03:19,
81173914,vconv_81173914_1,Step 7 - Decision familiar,vmsg_81173914_0003,student,1,mi familia quiere que estudie medicina,38,2026-04-21 12:06:22,
81256739,vconv_81256739_1,Step 4 - Otro,vmsg_81256739_0001,student,1,me gustan las artes,19,2026-03-29 08:32:34,
81256739,vconv_81256739_1,Step 5 - Otro,vmsg_81256739_0002,ai,0,Existen becas como Beca 18 que pueden ayudar.,45,2026-04-05 10:43:05,
81256739,vconv_81256739_1,Step 3 - Otro,vmsg_81256739_0003,student,1,tengo dudas sobre la universidad,32,2026-05-06 18:29:20,
81256739,vconv_81256739_2,Step 3 - Otro,vmsg_81256739_0004,ai,0,Cuentame cuales son tus intereses.,34,2026-04-11 09:41:45,
81256739,vconv_81256739_2,Step 4 - Otro,vmsg_81256739_0005,student,1,me gusta la matematica,22,2026-04-16 09:26:40,
81256739,vconv_81256739_2,Step 6 - Otro,vmsg_81256739_0006,ai,0,Que materias te gustan mas?,27,2026-04-09 10:17:29,
81256739,vconv_81256739_3,Step 1 - Autoconocimiento,vmsg_81256739_0007,student,1,no estoy seguro de mi futuro,28,2026-04-16 15:20:34,
81256739,vconv_81256739_3,Step 7 - Decision familiar,vmsg_81256739_0008,ai,0,Has considerado opciones como ingenieria industrial?,52,2026-05-11 15:06:23,
81335542,vconv_81335542_1,Step 5 - Otro,vmsg_81335542_0001,student,1,ayudame a decidir,17,2026-04-02 15:43:32,
81335542,vconv_81335542_1,Step 7 - Decision familiar,vmsg_81335542_0002,ai,0,Pensaste en hablar con tu familia sobre tus opciones?,53,2026-05-07 15:10:08,
81335542,vconv_81335542_1,Step 1 - Autoconocimiento,vmsg_81335542_0003,student,1,me gustan las artes,19,2026-04-10 18:57:00,
81467763,vconv_81467763_1,Step 7 - Decision familiar,vmsg_81467763_0001,student,1,no se cuanto cuesta una carrera,31,2026-05-09 11:48:23,
81467763,vconv_81467763_1,Step 7 - Decision familiar,vmsg_81467763_0002,ai,0,La transicion a la universidad puede ser desafiante pero hay apoyo.,67,2026-04-15 16:11:12,
81467763,vconv_81467763_1,Step 1 - Autoconocimiento,vmsg_81467763_0003,student,1,no se que estudiar,18,2026-04-24 15:02:08,
81467763,vconv_81467763_2,Step 5 - Otro,vmsg_81467763_0004,ai,0,"Las matematicas se usan en muchas carreras: ingenieria, economia, fisica.",73,2026-03-27 08:09:20,
81467763,vconv_81467763_2,Step 5 - Otro,vmsg_81467763_0005,student,1,quiero ser ingeniero,20,2026-03-25 18:13:03,
81467763,vconv_81467763_2,Step 4 - Otro,vmsg_81467763_0006,ai,0,Existen carreras tecnicas mas cortas que duran 3 anos.,54,2026-05-03 10:14:37,
81467763,vconv_81467763_3,Step 2 - Otro,vmsg_81467763_0007,student,1,que carreras hay?,17,2026-05-08 13:35:49,
81643080,vconv_81643080_1,Step 8 - Plan de accion,vmsg_81643080_0001,student,1,ayudame a decidir,17,2026-05-02 10:10:38,
81643080,vconv_81643080_1,Step 6 - Otro,vmsg_81643080_0002,ai,0,Pensaste en hablar con tu familia sobre tus opciones?,53,2026-05-11 09:27:47,
81643080,vconv_81643080_1,Step 1 - Autoconocimiento,vmsg_81643080_0003,student,1,me gustan las artes,19,2026-05-08 18:04:31,
81643080,vconv_81643080_2,Step 7 - Decision familiar,vmsg_81643080_0004,ai,0,Existen becas como Beca 18 que pueden ayudar.,45,2026-04-18 14:07:42,
81643080,vconv_81643080_2,Step 6 - Otro,vmsg_81643080_0005,student,1,tengo dudas sobre la universidad,32,2026-05-02 11:57:41,
81643080,vconv_81643080_2,Step 2 - Otro,vmsg_81643080_0006,ai,0,Cuentame cuales son tus intereses.,34,2026-04-27 13:16:06,
81649432,vconv_81649432_1,Step 7 - Decision familiar,vmsg_81649432_0001,student,1,me gusta la matematica,22,2026-04-09 11:53:36,
81649432,vconv_81649432_1,Step 2 - Otro,vmsg_81649432_0002,ai,0,Que materias te gustan mas?,27,2026-04-06 12:21:00,
81649432,vconv_81649432_1,Step 2 - Otro,vmsg_81649432_0003,student,1,no estoy seguro de mi futuro,28,2026-04-03 16:59:36,
81649432,vconv_81649432_2,Step 7 - Decision familiar,vmsg_81649432_0004,ai,0,Has considerado opciones como ingenieria industrial?,52,2026-04-12 17:11:22,
81701351,vconv_81701351_1,Step 2 - Otro,vmsg_81701351_0001,student,1,ayudame a decidir,17,2026-04-26 17:27:43,
81701351,vconv_81701351_1,Step 5 - Otro,vmsg_81701351_0002,ai,0,Pensaste en hablar con tu familia sobre tus opciones?,53,2026-04-11 15:40:00,
81701351,vconv_81701351_1,Step 6 - Otro,vmsg_81701351_0003,student,1,me gustan las artes,19,2026-04-08 16:31:26,
81701351,vconv_81701351_2,Step 4 - Otro,vmsg_81701351_0004,ai,0,Existen becas como Beca 18 que pueden ayudar.,45,2026-04-28 16:17:01,
81701351,vconv_81701351_2,Step 2 - Otro,vmsg_81701351_0005,student,1,tengo dudas sobre la universidad,32,2026-04-07 12:09:41,
81701351,vconv_81701351_2,Step 3 - Otro,vmsg_81701351_0006,ai,0,Cuentame cuales son tus intereses.,34,2026-04-11 12:25:35,
81701351,vconv_81701351_3,Step 2 - Otro,vmsg_81701351_0007,student,1,me gusta la matematica,22,2026-04-18 11:06:23,
81747627,vconv_81747627_1,Step 2 - Otro,vmsg_81747627_0001,student,1,quiero ser ingeniero,20,2026-05-06 13:21:18,
81747627,vconv_81747627_1,Step 5 - Otro,vmsg_81747627_0002,ai,0,Existen carreras tecnicas mas cortas que duran 3 anos.,54,2026-04-18 19:33:11,
81747627,vconv_81747627_1,Step 3 - Otro,vmsg_81747627_0003,student,1,que carreras hay?,17,2026-04-01 12:18:35,
81747627,vconv_81747627_2,Step 5 - Otro,vmsg_81747627_0004,ai,0,Es normal tener dudas. Vamos paso a paso.,41,2026-04-19 09:42:58,
81747627,vconv_81747627_2,Step 7 - Decision familiar,vmsg_81747627_0005,student,1,mi familia quiere que estudie medicina,38,2026-05-12 15:56:14,
81764920,vconv_81764920_1,Step 6 - Otro,vmsg_81764920_0001,student,1,me gustan las artes,19,2026-03-25 10:43:02,
81764920,vconv_81764920_1,Step 3 - Otro,vmsg_81764920_0002,ai,0,Existen becas como Beca 18 que pueden ayudar.,45,2026-04-25 10:06:50,
81764920,vconv_81764920_1,Step 2 - Otro,vmsg_81764920_0003,student,1,tengo dudas sobre la universidad,32,2026-03-27 13:04:14,
81764920,vconv_81764920_2,Step 7 - Decision familiar,vmsg_81764920_0004,ai,0,Cuentame cuales son tus intereses.,34,2026-04-22 13:11:31,
81764920,vconv_81764920_2,Step 1 - Autoconocimiento,vmsg_81764920_0005,student,1,me gusta la matematica,22,2026-05-12 15:51:52,
81904238,vconv_81904238_1,Step 5 - Otro,vmsg_81904238_0001,student,1,quiero ser ingeniero,20,2026-04-17 15:07:04,
81904238,vconv_81904238_1,Step 4 - Otro,vmsg_81904238_0002,ai,0,Existen carreras tecnicas mas cortas que duran 3 anos.,54,2026-04-02 13:25:55,
81904238,vconv_81904238_1,Step 1 - Autoconocimiento,vmsg_81904238_0003,student,1,que carreras hay?,17,2026-04-10 19:12:18,
81904238,vconv_81904238_2,Step 3 - Otro,vmsg_81904238_0004,ai,0,Es normal tener dudas. Vamos paso a paso.,41,2026-05-05 12:44:34,
81904238,vconv_81904238_2,Step 6 - Otro,vmsg_81904238_0005,student,1,mi familia quiere que estudie medicina,38,2026-04-28 10:10:01,
81929031,vconv_81929031_1,Step 5 - Otro,vmsg_81929031_0001,student,1,me gustan las artes,19,2026-05-12 10:59:08,
81929031,vconv_81929031_1,Step 7 - Decision familiar,vmsg_81929031_0002,ai,0,Existen becas como Beca 18 que pueden ayudar.,45,2026-04-13 19:57:00,
81929031,vconv_81929031_1,Step 6 - Otro,vmsg_81929031_0003,student,1,tengo dudas sobre la universidad,32,2026-04-28 13:13:31,
81929031,vconv_81929031_2,Step 8 - Plan de accion,vmsg_81929031_0004,ai,0,Cuentame cuales son tus intereses.,34,2026-05-05 08:39:54,
81929031,vconv_81929031_2,Step 3 - Otro,vmsg_81929031_0005,student,1,me gusta la matematica,22,2026-05-04 14:12:20,
81929031,vconv_81929031_2,Step 3 - Otro,vmsg_81929031_0006,ai,0,Que materias te gustan mas?,27,2026-04-01 14:20:55,
81929031,vconv_81929031_3,Step 7 - Decision familiar,vmsg_81929031_0007,student,1,no estoy seguro de mi futuro,28,2026-04-02 19:26:22,
81929031,vconv_81929031_3,Step 1 - Autoconocimiento,vmsg_81929031_0008,ai,0,Has considerado opciones como ingenieria industrial?,52,2026-03-30 12:32:29,
81932889,vconv_81932889_1,Step 7 - Decision familiar,vmsg_81932889_0001,student,1,ayudame a decidir,17,2026-04-17 15:11:26,
81932889,vconv_81932889_1,Step 5 - Otro,vmsg_81932889_0002,ai,0,Pensaste en hablar con tu familia sobre tus opciones?,53,2026-04-10 16:00:04,
81932889,vconv_81932889_1,Step 1 - Autoconocimiento,vmsg_81932889_0003,student,1,me gustan las artes,19,2026-04-06 09:26:14,
82213908,vconv_82213908_1,Step 8 - Plan de accion,vmsg_82213908_0001,student,1,no se cuanto cuesta una carrera,31,2026-04-12 15:30:53,
82213908,vconv_82213908_1,Step 4 - Otro,vmsg_82213908_0002,ai,0,La transicion a la universidad puede ser desafiante pero hay apoyo.,67,2026-04-08 11:34:20,
82213908,vconv_82213908_1,Step 6 - Otro,vmsg_82213908_0003,student,1,no se que estudiar,18,2026-04-16 12:25:48,
82213908,vconv_82213908_2,Step 4 - Otro,vmsg_82213908_0004,ai,0,"Las matematicas se usan en muchas carreras: ingenieria, economia, fisica.",73,2026-05-04 13:13:21,
82213908,vconv_82213908_2,Step 7 - Decision familiar,vmsg_82213908_0005,student,1,quiero ser ingeniero,20,2026-04-21 08:45:23,
82227967,vconv_82227967_1,Step 3 - Otro,vmsg_82227967_0001,student,1,no estoy seguro de mi futuro,28,2026-05-08 18:56:56,
82227967,vconv_82227967_1,Step 6 - Otro,vmsg_82227967_0002,ai,0,Has considerado opciones como ingenieria industrial?,52,2026-04-24 17:21:57,
82249294,vconv_82249294_1,Step 8 - Plan de accion,vmsg_82249294_0001,student,1,ayudame a decidir,17,2026-05-08 12:41:12,
82249294,vconv_82249294_1,Step 6 - Otro,vmsg_82249294_0002,ai,0,Pensaste en hablar con tu familia sobre tus opciones?,53,2026-04-01 13:00:06,
82249294,vconv_82249294_1,Step 3 - Otro,vmsg_82249294_0003,student,1,me gustan las artes,19,2026-03-29 14:11:10,
82249294,vconv_82249294_2,Step 2 - Otro,vmsg_82249294_0004,ai,0,Existen becas como Beca 18 que pueden ayudar.,45,2026-05-06 18:31:31,
82249294,vconv_82249294_2,Step 4 - Otro,vmsg_82249294_0005,student,1,tengo dudas sobre la universidad,32,2026-03-28 12:17:58,
82249294,vconv_82249294_2,Step 2 - Otro,vmsg_82249294_0006,ai,0,Cuentame cuales son tus intereses.,34,2026-04-23 10:51:18,
82249294,vconv_82249294_3,Step 1 - Autoconocimiento,vmsg_82249294_0007,student,1,me gusta la matematica,22,2026-04-03 09:05:34,
82251986,vconv_82251986_1,Step 7 - Decision familiar,vmsg_82251986_0001,student,1,quiero ser ingeniero,20,2026-05-01 12:30:50,
82251986,vconv_82251986_1,Step 3 - Otro,vmsg_82251986_0002,ai,0,Existen carreras tecnicas mas cortas que duran 3 anos.,54,2026-05-02 19:42:59,
82251986,vconv_82251986_1,Step 1 - Autoconocimiento,vmsg_82251986_0003,student,1,que carreras hay?,17,2026-04-11 09:19:54,
82251986,vconv_82251986_2,Step 7 - Decision familiar,vmsg_82251986_0004,ai,0,Es normal tener dudas. Vamos paso a paso.,41,2026-05-01 14:44:06,
82251986,vconv_82251986_2,Step 5 - Otro,vmsg_82251986_0005,student,1,mi familia quiere que estudie medicina,38,2026-04-07 13:08:40,
82251986,vconv_82251986_2,Step 1 - Autoconocimiento,vmsg_82251986_0006,ai,0,"El arte tambien es una opcion: diseno grafico, arquitectura.",60,2026-04-03 10:00:11,
82251986,vconv_82251986_3,Step 1 - Autoconocimiento,vmsg_82251986_0007,student,1,no se cuanto cuesta una carrera,31,2026-04-05 19:38:17,
82314048,vconv_82314048_1,Step 5 - Otro,vmsg_82314048_0001,student,1,tengo dudas sobre la universidad,32,2026-03-27 16:33:57,
82314048,vconv_82314048_1,Step 3 - Otro,vmsg_82314048_0002,ai,0,Cuentame cuales son tus intereses.,34,2026-05-09 18:06:18,
82392361,vconv_82392361_1,Step 2 - Otro,vmsg_82392361_0001,student,1,me gusta la matematica,22,2026-04-30 14:02:59,
82392361,vconv_82392361_1,Step 4 - Otro,vmsg_82392361_0002,ai,0,Que materias te gustan mas?,27,2026-04-12 18:40:56,
82392361,vconv_82392361_1,Step 4 - Otro,vmsg_82392361_0003,student,1,no estoy seguro de mi futuro,28,2026-05-08 13:35:49,
82426343,vconv_82426343_1,Step 1 - Autoconocimiento,vmsg_82426343_0001,student,1,que carreras hay?,17,2026-04-08 10:15:41,
82426343,vconv_82426343_1,Step 7 - Decision familiar,vmsg_82426343_0002,ai,0,Es normal tener dudas. Vamos paso a paso.,41,2026-05-08 09:00:34,
82426343,vconv_82426343_1,Step 1 - Autoconocimiento,vmsg_82426343_0003,student,1,mi familia quiere que estudie medicina,38,2026-05-06 12:35:26,
82426343,vconv_82426343_2,Step 2 - Otro,vmsg_82426343_0004,ai,0,"El arte tambien es una opcion: diseno grafico, arquitectura.",60,2026-05-11 18:31:44,
82426343,vconv_82426343_2,Step 1 - Autoconocimiento,vmsg_82426343_0005,student,1,no se cuanto cuesta una carrera,31,2026-05-05 08:42:05,
82426343,vconv_82426343_2,Step 8 - Plan de accion,vmsg_82426343_0006,ai,0,La transicion a la universidad puede ser desafiante pero hay apoyo.,67,2026-05-07 08:58:46,
82426343,vconv_82426343_3,Step 7 - Decision familiar,vmsg_82426343_0007,student,1,no se que estudiar,18,2026-03-26 15:11:20,
82426343,vconv_82426343_3,Step 6 - Otro,vmsg_82426343_0008,ai,0,"Las matematicas se usan en muchas carreras: ingenieria, economia, fisica.",73,2026-04-21 12:26:02,
82591685,vconv_82591685_1,Step 7 - Decision familiar,vmsg_82591685_0001,student,1,quiero ser ingeniero,20,2026-03-28 11:08:04,
82591685,vconv_82591685_1,Step 3 - Otro,vmsg_82591685_0002,ai,0,Existen carreras tecnicas mas cortas que duran 3 anos.,54,2026-03-26 08:11:54,
82591685,vconv_82591685_1,Step 2 - Otro,vmsg_82591685_0003,student,1,que carreras hay?,17,2026-03-26 10:57:56,
82591685,vconv_82591685_2,Step 6 - Otro,vmsg_82591685_0004,ai,0,Es normal tener dudas. Vamos paso a paso.,41,2026-04-26 12:34:59,
82591685,vconv_82591685_2,Step 8 - Plan de accion,vmsg_82591685_0005,student,1,mi familia quiere que estudie medicina,38,2026-04-27 13:13:55,
82591685,vconv_82591685_2,Step 3 - Otro,vmsg_82591685_0006,ai,0,"El arte tambien es una opcion: diseno grafico, arquitectura.",60,2026-05-06 11:43:00,
82591685,vconv_82591685_3,Step 8 - Plan de accion,vmsg_82591685_0007,student,1,no se cuanto cuesta una carrera,31,2026-04-30 17:47:59,
82591685,vconv_82591685_3,Step 8 - Plan de accion,vmsg_82591685_0008,ai,0,La transicion a la universidad puede ser desafiante pero hay apoyo.,67,2026-03-26 14:25:28,
82613772,vconv_82613772_1,Step 6 - Otro,vmsg_82613772_0001,student,1,no se que estudiar,18,2026-04-14 10:41:44,
82613772,vconv_82613772_1,Step 6 - Otro,vmsg_82613772_0002,ai,0,"Las matematicas se usan en muchas carreras: ingenieria, economia, fisica.",73,2026-05-12 10:43:51,
82613772,vconv_82613772_1,Step 1 - Autoconocimiento,vmsg_82613772_0003,student,1,quiero ser ingeniero,20,2026-04-14 09:25:16,
82613772,vconv_82613772_2,Step 6 - Otro,vmsg_82613772_0004,ai,0,Existen carreras tecnicas mas cortas que duran 3 anos.,54,2026-04-15 19:10:20,
82613772,vconv_82613772_2,Step 5 - Otro,vmsg_82613772_0005,student,1,que carreras hay?,17,2026-04-12 13:06:42,
82613772,vconv_82613772_2,Step 7 - Decision familiar,vmsg_82613772_0006,ai,0,Es normal tener dudas. Vamos paso a paso.,41,2026-04-11 09:00:14,
82613772,vconv_82613772_3,Step 5 - Otro,vmsg_82613772_0007,student,1,mi familia quiere que estudie medicina,38,2026-03-24 17:10:05,
82613772,vconv_82613772_3,Step 2 - Otro,vmsg_82613772_0008,ai,0,"El arte tambien es una opcion: diseno grafico, arquitectura.",60,2026-04-27 11:18:08,
82618892,vconv_82618892_1,Step 2 - Otro,vmsg_82618892_0001,student,1,no se cuanto cuesta una carrera,31,2026-04-28 12:49:30,
82618892,vconv_82618892_1,Step 8 - Plan de accion,vmsg_82618892_0002,ai,0,La transicion a la universidad puede ser desafiante pero hay apoyo.,67,2026-04-09 19:32:21,
82618892,vconv_82618892_1,Step 8 - Plan de accion,vmsg_82618892_0003,student,1,no se que estudiar,18,2026-05-04 12:25:18,
82618892,vconv_82618892_2,Step 8 - Plan de accion,vmsg_82618892_0004,ai,0,"Las matematicas se usan en muchas carreras: ingenieria, economia, fisica.",73,2026-05-01 18:00:42,
82618892,vconv_82618892_2,Step 8 - Plan de accion,vmsg_82618892_0005,student,1,quiero ser ingeniero,20,2026-04-17 19:24:51,
82618892,vconv_82618892_2,Step 3 - Otro,vmsg_82618892_0006,ai,0,Existen carreras tecnicas mas cortas que duran 3 anos.,54,2026-05-12 19:52:10,
82618892,vconv_82618892_3,Step 6 - Otro,vmsg_82618892_0007,student,1,que carreras hay?,17,2026-05-10 16:34:10,
82618892,vconv_82618892_3,Step 3 - Otro,vmsg_82618892_0008,ai,0,Es normal tener dudas. Vamos paso a paso.,41,2026-04-22 16:52:09,
82640170,vconv_82640170_1,Step 6 - Otro,vmsg_82640170_0001,student,1,mi familia quiere que estudie medicina,38,2026-04-03 16:37:46,
82640170,vconv_82640170_1,Step 4 - Otro,vmsg_82640170_0002,ai,0,"El arte tambien es una opcion: diseno grafico, arquitectura.",60,2026-05-06 15:08:21,
82658450,vconv_82658450_1,Step 1 - Autoconocimiento,vmsg_82658450_0001,student,1,no se cuanto cuesta una carrera,31,2026-04-26 11:16:21,
82658450,vconv_82658450_1,Step 6 - Otro,vmsg_82658450_0002,ai,0,La transicion a la universidad puede ser desafiante pero hay apoyo.,67,2026-04-29 10:57:41,
82658450,vconv_82658450_1,Step 2 - Otro,vmsg_82658450_0003,student,1,no se que estudiar,18,2026-04-12 09:56:39,
82658450,vconv_82658450_2,Step 4 - Otro,vmsg_82658450_0004,ai,0,"Las matematicas se usan en muchas carreras: ingenieria, economia, fisica.",73,2026-04-09 15:08:01,
82658450,vconv_82658450_2,Step 8 - Plan de accion,vmsg_82658450_0005,student,1,quiero ser ingeniero,20,2026-04-05 09:57:12,
82693152,vconv_82693152_1,Step 2 - Otro,vmsg_82693152_0001,student,1,no estoy seguro de mi futuro,28,2026-04-12 17:33:13,
82693152,vconv_82693152_1,Step 5 - Otro,vmsg_82693152_0002,ai,0,Has considerado opciones como ingenieria industrial?,52,2026-03-30 16:28:24,
82693152,vconv_82693152_1,Step 6 - Otro,vmsg_82693152_0003,student,1,ayudame a decidir,17,2026-03-30 18:37:18,
82693152,vconv_82693152_2,Step 3 - Otro,vmsg_82693152_0004,ai,0,Pensaste en hablar con tu familia sobre tus opciones?,53,2026-04-27 19:27:28,
82693152,vconv_82693152_2,Step 3 - Otro,vmsg_82693152_0005,student,1,me gustan las artes,19,2026-05-04 12:12:11,
82693429,vconv_82693429_1,Step 1 - Autoconocimiento,vmsg_82693429_0001,student,1,no se cuanto cuesta una carrera,31,2026-04-22 14:19:14,
82693429,vconv_82693429_1,Step 8 - Plan de accion,vmsg_82693429_0002,ai,0,La transicion a la universidad puede ser desafiante pero hay apoyo.,67,2026-05-08 15:03:12,
82693429,vconv_82693429_1,Step 7 - Decision familiar,vmsg_82693429_0003,student,1,no se que estudiar,18,2026-04-26 18:17:58,
82731764,vconv_82731764_1,Step 8 - Plan de accion,vmsg_82731764_0001,student,1,me gusta la matematica,22,2026-04-03 10:39:30,
82731764,vconv_82731764_1,Step 2 - Otro,vmsg_82731764_0002,ai,0,Que materias te gustan mas?,27,2026-05-04 16:03:45,
82787936,vconv_82787936_1,Step 2 - Otro,vmsg_82787936_0001,student,1,no estoy seguro de mi futuro,28,2026-05-08 09:11:29,
82787936,vconv_82787936_1,Step 8 - Plan de accion,vmsg_82787936_0002,ai,0,Has considerado opciones como ingenieria industrial?,52,2026-03-26 10:33:54,
82920819,vconv_82920819_1,Step 1 - Autoconocimiento,vmsg_82920819_0001,student,1,ayudame a decidir,17,2026-04-11 10:49:28,
82920819,vconv_82920819_1,Step 2 - Otro,vmsg_82920819_0002,ai,0,Pensaste en hablar con tu familia sobre tus opciones?,53,2026-04-03 19:01:56,
